datetime,open,high,low,close,total_volume,turnover_lacs,num_trades,delivered_volume,delivery_percent
25-06-2026 00:00,534.3,551.65,533.25,538.65,604446,3282.63,29054,178374.0,29.51
24-06-2026 00:00,540.25,546.8,525.75,530.55,518210,2770.82,21477,309439.0,59.71
23-06-2026 00:00,550.0,555.0,542.05,546.25,515787,2831.44,23759,305406.0,59.21
22-06-2026 00:00,550.7,559.7,540.45,550.05,1112892,6139.81,35615,369336.0,33.19
19-06-2026 00:00,506.0,559.7,504.8,550.7,7790257,42479.52,197094,1466014.0,18.82
18-06-2026 00:00,513.6,515.1,504.1,505.05,260296,1320.59,13284,152207.0,58.47
17-06-2026 00:00,516.0,518.9,510.05,511.7,290258,1494.73,22311,141330.0,48.69
16-06-2026 00:00,521.0,524.95,508.0,510.5,378494,1952.61,17399,202671.0,53.55
15-06-2026 00:00,528.7,538.15,516.15,519.4,480247,2518.86,25828,236714.0,49.29
12-06-2026 00:00,521.0,523.35,510.0,515.15,382979,1977.71,17188,227859.0,59.5
11-06-2026 00:00,514.95,522.2,504.5,513.95,344492,1776.11,19810,150342.0,43.64
10-06-2026 00:00,504.15,522.9,502.0,516.7,660384,3409.49,34061,304949.0,46.18
09-06-2026 00:00,495.8,504.7,493.0,501.9,259875,1299.61,18513,139998.0,53.87
08-06-2026 00:00,485.0,495.05,481.05,491.9,281633,1380.15,20082,150274.0,53.36
05-06-2026 00:00,496.7,500.65,487.15,490.25,175032,860.85,13390,78079.0,44.61
04-06-2026 00:00,495.0,512.45,492.3,494.25,497863,2485.75,24555,196875.0,39.54
03-06-2026 00:00,507.0,512.85,494.0,496.05,344743,1729.68,19897,157084.0,45.57
02-06-2026 00:00,509.85,514.75,505.0,508.25,221082,1126.38,14033,100743.0,45.57
01-06-2026 00:00,502.0,518.85,501.95,512.9,594208,3052.72,31538,295498.0,49.73
29-05-2026 00:00,528.0,530.0,495.0,500.6,659911,3351.7,25983,340574.0,51.61
27-05-2026 00:00,514.4,527.9,511.05,526.95,250085,1313.05,14430,132340.0,52.92
26-05-2026 00:00,508.4,519.0,505.0,515.55,377263,1944.07,20696,219755.0,58.25
25-05-2026 00:00,507.0,511.75,501.8,504.85,222668,1126.25,13596,100080.0,44.95
22-05-2026 00:00,503.0,505.95,496.35,501.15,315514,1583.93,16575,129844.0,41.15
21-05-2026 00:00,513.95,529.0,496.25,499.35,440704,2216.11,19918,189760.0,43.06
20-05-2026 00:00,502.0,511.9,496.65,508.45,200794,1015.28,14535,58461.0,29.11
19-05-2026 00:00,525.0,528.1,505.0,507.7,353321,1805.49,20742,119500.0,33.82
18-05-2026 00:00,525.5,529.0,510.6,524.6,490228,2555.2,20411,235053.0,47.95
15-05-2026 00:00,534.0,536.2,528.1,533.45,470935,2504.49,27284,167809.0,35.63
14-05-2026 00:00,514.95,540.35,512.0,533.9,4289866,22783.28,75528,2075802.0,48.39
13-05-2026 00:00,505.0,533.35,500.0,507.7,9314433,48323.3,211395,1144002.0,12.28
12-05-2026 00:00,490.0,498.55,479.0,488.1,273268,1331.66,17049,83854.0,30.69
11-05-2026 00:00,511.95,511.95,491.05,493.85,259609,1296.45,15220,94080.0,36.24
08-05-2026 00:00,490.0,521.95,488.05,515.75,2002819,10286.65,60428,501591.0,25.04
07-05-2026 00:00,488.0,498.95,484.6,488.25,432652,2117.63,18847,154641.0,35.74
06-05-2026 00:00,474.65,480.0,470.3,478.45,129294,615.37,7881,50997.0,39.44
05-05-2026 00:00,469.1,476.0,465.9,470.6,78970,370.46,6659,31047.0,39.31
04-05-2026 00:00,473.1,480.2,468.1,470.3,159600,755.33,9276,55873.0,35.01
30-04-2026 00:00,458.0,474.9,455.75,473.1,251398,1177.7,12681,85292.0,33.93
29-04-2026 00:00,459.95,469.05,456.85,463.8,96718,445.7,6327,43122.0,44.59
28-04-2026 00:00,463.6,469.0,459.0,459.85,73492,338.44,6840,38223.0,52.01
27-04-2026 00:00,460.4,466.75,459.0,463.6,93182,431.54,8066,34499.0,37.02
24-04-2026 00:00,468.65,474.6,458.2,460.4,113166,523.18,8880,38544.0,34.06
23-04-2026 00:00,470.5,476.4,467.0,468.65,123440,581.93,9894,52380.0,42.43
22-04-2026 00:00,478.0,479.6,470.7,478.25,163070,775.83,11480,60276.0,36.96
21-04-2026 00:00,484.45,485.0,478.35,480.6,133179,641.04,8391,53412.0,40.11
20-04-2026 00:00,469.95,490.0,463.3,483.95,402025,1921.56,18755,181190.0,45.07
