datetime,open,high,low,close,total_volume,turnover_lacs,num_trades,delivered_volume,delivery_percent
25-06-2026 00:00,675.0,675.05,637.0,647.4,512891,3349.12,10546,192852.0,37.6
24-06-2026 00:00,658.7,685.95,658.7,670.55,966812,6500.4,18333,283661.0,29.34
23-06-2026 00:00,693.0,693.0,655.5,658.55,599103,4010.72,14788,229668.0,38.34
22-06-2026 00:00,692.75,696.95,680.5,690.25,465329,3204.35,11097,148178.0,31.84
19-06-2026 00:00,685.95,697.05,673.0,692.75,750201,5131.08,13660,244231.0,32.56
18-06-2026 00:00,687.8,715.0,680.65,687.6,1885483,13161.97,35989,487443.0,25.85
17-06-2026 00:00,698.0,719.4,676.75,687.8,5182987,36115.74,95588,731222.0,14.11
16-06-2026 00:00,635.0,724.4,632.85,708.8,14270587,98290.93,233444,1247200.0,8.74
15-06-2026 00:00,584.9,666.0,580.15,629.75,6949889,44164.42,134197,1169366.0,16.83
12-06-2026 00:00,568.0,574.0,560.0,568.55,919737,5221.77,18144,273878.0,29.78
11-06-2026 00:00,552.0,576.8,543.05,560.75,2177930,12335.91,48115,476011.0,21.86
10-06-2026 00:00,538.8,568.0,532.2,555.75,3952050,21928.85,79629,653942.0,16.55
09-06-2026 00:00,499.8,572.0,491.1,544.95,9233742,50461.42,154979,1038258.0,11.24
08-06-2026 00:00,503.0,514.85,486.4,490.15,517022,2577.49,12446,170504.0,32.98
05-06-2026 00:00,529.0,534.5,506.95,512.35,3416610,17823.95,84935,623772.0,18.26
04-06-2026 00:00,449.9,535.7,448.0,531.85,13124225,67311.06,207029,1604344.0,12.22
03-06-2026 00:00,451.55,454.15,442.0,446.45,164283,733.56,4334,83331.0,50.72
02-06-2026 00:00,445.0,456.6,442.0,451.3,182089,819.2,5366,62961.0,34.58
01-06-2026 00:00,474.0,474.0,442.0,444.3,834544,3823.68,16337,258877.0,31.02
29-05-2026 00:00,438.6,447.8,436.0,440.5,188416,834.36,5527,84014.0,44.59
27-05-2026 00:00,435.9,442.65,433.5,438.6,114285,501.81,2731,52406.0,45.86
26-05-2026 00:00,430.05,440.8,430.0,436.1,123657,539.33,3242,56932.0,46.04
25-05-2026 00:00,427.5,435.25,427.5,430.05,73162,315.98,2306,34723.0,47.46
22-05-2026 00:00,425.05,430.95,422.0,426.25,63905,271.91,1810,29267.0,45.8
21-05-2026 00:00,423.3,430.45,421.5,426.25,82559,351.54,3211,33062.0,40.05
20-05-2026 00:00,422.8,422.8,415.0,419.1,65965,275.89,3152,28029.0,42.49
19-05-2026 00:00,418.6,427.2,418.35,422.8,81662,345.8,3376,34836.0,42.66
18-05-2026 00:00,421.95,421.95,411.0,417.2,96792,401.81,4429,50321.0,51.99
15-05-2026 00:00,430.0,430.15,421.1,422.25,83275,353.38,2700,43567.0,52.32
14-05-2026 00:00,434.65,436.65,420.1,426.55,113094,483.3,3808,48476.0,42.86
13-05-2026 00:00,426.9,436.25,422.45,431.2,126027,541.95,3698,53418.0,42.39
12-05-2026 00:00,435.05,440.95,423.0,425.3,147545,633.88,4180,81331.0,55.12
11-05-2026 00:00,454.0,454.0,436.6,438.75,180318,798.68,4112,94636.0,52.48
08-05-2026 00:00,454.7,464.0,454.0,455.9,242564,1112.39,5871,122230.0,50.39
07-05-2026 00:00,446.3,459.45,446.3,454.65,316950,1439.46,6221,146837.0,46.33
06-05-2026 00:00,445.7,449.0,438.5,446.05,173437,768.36,5004,86486.0,49.87
05-05-2026 00:00,442.85,448.6,438.35,439.95,165416,732.65,5450,73568.0,44.47
04-05-2026 00:00,438.0,446.4,436.3,442.8,200930,887.42,5697,85358.0,42.48
30-04-2026 00:00,436.45,437.75,426.65,433.15,132701,572.83,3840,57266.0,43.15
29-04-2026 00:00,443.0,450.9,435.55,436.55,159402,702.45,4505,86931.0,54.54
28-04-2026 00:00,448.0,456.0,441.4,443.8,136292,610.23,3855,49232.0,36.12
27-04-2026 00:00,436.8,452.5,436.8,447.15,153019,683.4,5216,68409.0,44.71
24-04-2026 00:00,444.65,445.4,430.1,433.4,173601,756.87,5353,78035.0,44.95
23-04-2026 00:00,452.5,453.0,438.9,442.3,285105,1264.14,6174,148521.0,52.09
22-04-2026 00:00,462.0,465.0,450.5,452.2,214749,976.34,5167,109785.0,51.12
21-04-2026 00:00,458.5,463.2,457.1,458.7,112944,519.46,3061,54498.0,48.25
20-04-2026 00:00,471.65,471.8,453.65,456.2,286767,1319.26,7012,138635.0,48.34
17-04-2026 00:00,480.0,493.0,468.5,471.6,589358,2818.53,12346,290019.0,49.21
16-04-2026 00:00,453.6,485.55,446.9,475.35,616318,2905.02,15368,234274.0,38.01
15-04-2026 00:00,428.9,453.55,428.85,450.0,401812,1779.76,9092,217842.0,54.21
13-04-2026 00:00,419.0,426.9,406.0,422.2,180957,760.41,5025,68628.0,37.93
10-04-2026 00:00,420.0,432.95,420.0,423.05,179966,768.4,4707,85928.0,47.75
09-04-2026 00:00,412.5,425.0,407.8,418.85,384953,1603.69,8681,165427.0,42.97
08-04-2026 00:00,415.0,419.7,407.25,410.5,318050,1311.64,5768,178910.0,56.25
07-04-2026 00:00,404.9,408.0,397.0,398.9,192197,771.56,4056,105025.0,54.64
06-04-2026 00:00,407.0,407.0,394.15,401.65,190118,762.9,6205,92488.0,48.65
02-04-2026 00:00,387.9,411.2,377.45,407.35,286805,1139.52,7763,132059.0,46.04
01-04-2026 00:00,379.95,394.95,376.85,388.3,287767,1113.43,6409,159784.0,55.53
