datetime,open,high,low,close,total_volume,turnover_lacs,num_trades,delivered_volume,delivery_percent
25-06-2026 00:00,4207.0,4272.3,4187.1,4216.4,3104020,131425.14,159634,1663082.0,53.58
24-06-2026 00:00,4176.5,4215.0,4170.0,4181.7,1367416,57261.95,124229,855905.0,62.59
23-06-2026 00:00,4210.0,4242.4,4166.0,4179.4,2198497,92444.19,150168,1193093.0,54.27
22-06-2026 00:00,4228.0,4235.4,4190.0,4201.3,1169466,49200.16,111518,752293.0,64.33
19-06-2026 00:00,4190.0,4217.5,4161.6,4209.4,1397746,58650.57,82723,757034.0,54.16
18-06-2026 00:00,4207.7,4244.9,4165.6,4190.0,1485427,62327.38,103911,603046.0,40.6
17-06-2026 00:00,4200.1,4214.7,4172.0,4207.7,1312925,55113.24,94040,710994.0,54.15
16-06-2026 00:00,4205.0,4235.4,4177.1,4186.4,2647549,111209.1,131798,1401665.0,52.94
15-06-2026 00:00,4130.0,4214.9,4130.0,4169.8,3978153,166262.91,195557,2109148.0,53.02
12-06-2026 00:00,3930.0,4059.8,3921.0,4049.3,3065790,122439.38,174646,1466169.0,47.82
11-06-2026 00:00,3900.0,3909.8,3854.4,3862.0,2224659,86206.62,144434,1299477.0,58.41
10-06-2026 00:00,3904.0,3962.8,3900.0,3917.5,2033070,80014.82,114568,1274884.0,62.71
09-06-2026 00:00,3924.9,3924.9,3885.0,3900.6,1506501,58797.69,86389,764030.0,50.72
08-06-2026 00:00,3901.1,3916.7,3863.1,3875.5,1678709,65317.42,121974,938465.0,55.9
05-06-2026 00:00,3960.0,3978.0,3923.9,3953.2,1278243,50566.02,92273,582084.0,45.54
04-06-2026 00:00,3945.0,3974.9,3930.1,3942.1,1398297,55206.02,106941,646759.0,46.25
03-06-2026 00:00,4000.9,4008.0,3894.0,3953.2,1872929,73821.94,138677,849027.0,45.33
02-06-2026 00:00,3980.0,4017.0,3923.5,4000.9,2085054,82806.8,147330,854855.0,41.0
01-06-2026 00:00,4089.0,4105.8,4002.1,4010.8,1409388,56946.93,87534,719522.0,51.05
29-05-2026 00:00,4045.8,4128.0,4045.0,4076.5,4882940,199797.12,162803,3554389.0,72.79
27-05-2026 00:00,4043.0,4069.9,4017.9,4047.5,1607028,65065.36,108831,782120.0,48.67
26-05-2026 00:00,4029.6,4052.9,4014.2,4037.8,1552847,62671.51,71157,847218.0,54.56
25-05-2026 00:00,3970.0,4038.4,3961.5,4033.4,2099927,84395.41,120589,1255662.0,59.8
22-05-2026 00:00,3907.0,3960.0,3900.1,3926.6,1330428,52408.33,84923,768352.0,57.75
21-05-2026 00:00,3970.0,3970.0,3912.7,3928.5,1624945,63964.55,95809,562577.0,34.62
